session_id;stem;folder;activity_type;cp;weight;duration_sec;avg_power_ratio;max_power_ratio;avg_30_ratio;avg_60_ratio;pct_above_cp;start_ratio;end_ratio;effort_window_seconds;effort_min_cp_pct;effort_merge_pct;trim_window;extend_window;trim_start_power_ratio;trim_end_power_ratio;extend_before_power_ratio;extend_after_power_ratio;valley_count;valley_max_dur_sec;valley_time_ratio;overlap_count;max_overlap_ratio;contains_other_count;is_contained_by_other;gold_overlap_count;keep_label;start_delta_sec;end_delta_sec
86193d82-fa95-4ddf-ac20-70c2c8bf075b;i138874732_Giro_della_Castellania;data\archive\Castellania 2026\CLA;road;250.0;64.0;184.0;1.0616864864864866;1.776;1.0475727598566307;1.0270329749103941;0.6881720430107527;0.3864247311827957;0.4112903225806452;60.0;100.0;15.0;10.0;15.0;1.01235158747938;0.9569680060281449;0.5576034050872656;0.6191407178108602;11.0;3.0;0.10215053763440861;0.0;0.0;0.0;0.0;1.0;1;-1.0;1.0
86193d82-fa95-4ddf-ac20-70c2c8bf075b;i138874732_Giro_della_Castellania;data\archive\Castellania 2026\CLA;road;250.0;64.0;489.0;1.073461224489796;2.18;1.0657547861507128;1.0536051595383569;0.6232179226069247;0.521505376344086;0.5873655913978495;60.0;100.0;15.0;10.0;15.0;1.1286853892425035;0.9203872272792948;0.43075612742302216;0.621540848219378;32.0;3.0;0.09775967413441955;0.0;0.0;0.0;0.0;1.0;1;0.0;7.0
86193d82-fa95-4ddf-ac20-70c2c8bf075b;i138874732_Giro_della_Castellania;data\archive\Castellania 2026\CLA;road;250.0;64.0;64.0;1.1384;1.752;1.079331313131313;0.9874292929292929;0.7121212121212122;0.6041666666666666;0.6129032258064516;60.0;100.0;15.0;10.0;15.0;0.9796205200281096;1.0829234012649331;0.7254626376200515;0.17685640665261185;4.0;1.0;0.06060606060606061;0.0;0.0;0.0;0.0;1.0;1;-5.0;1.0
86193d82-fa95-4ddf-ac20-70c2c8bf075b;i138874732_Giro_della_Castellania;data\archive\Castellania 2026\CLA;road;250.0;64.0;89.0;0.9942666666666666;1.684;0.9452630036630038;0.8818725274725274;0.5054945054945055;0.625;0.6370967741935484;60.0;100.0;15.0;10.0;15.0;1.0878369317419874;1.0866300120691967;0.7107415850878369;0.15797237494971167;7.0;2.0;0.10989010989010989;0.0;0.0;0.0;0.0;1.0;1;1.0;0.0
86193d82-fa95-4ddf-ac20-70c2c8bf075b;i138874732_Giro_della_Castellania;data\archive\Castellania 2026\CLA;road;250.0;64.0;9.0;1.2468;2.12;0.5741818181818181;0.357830303030303;0.7272727272727273;0.6653225806451613;0.6666666666666666;60.0;100.0;15.0;10.0;15.0;1.0;1.125441129290985;0.00962463907603465;0.16725483905464655;1.0;3.0;0.2727272727272727;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0
86193d82-fa95-4ddf-ac20-70c2c8bf075b;i138874732_Giro_della_Castellania;data\archive\Castellania 2026\CLA;road;250.0;64.0;19.0;1.822;2.132;1.402247619047619;1.0480380952380954;1.0;0.6801075268817204;0.6827956989247311;60.0;100.0;15.0;10.0;15.0;1.0761800219538968;0.8941822173435785;0.3549213318697402;0.34672521039151116;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1;-3.0;0.0
86193d82-fa95-4ddf-ac20-70c2c8bf075b;i138874732_Giro_della_Castellania;data\archive\Castellania 2026\CLA;road;250.0;64.0;29.0;1.2945333333333333;2.24;1.0525806451612902;0.9061161290322581;0.6451612903225806;0.6935483870967742;0.6975806451612904;60.0;100.0;15.0;10.0;15.0;1.162426614481409;1.2538881450200845;0.261818930888866;0.47749510763209396;3.0;4.0;0.25806451612903225;0.0;0.0;0.0;0.0;1.0;1;-2.0;0.0
86193d82-fa95-4ddf-ac20-70c2c8bf075b;i138874732_Giro_della_Castellania;data\archive\Castellania 2026\CLA;road;250.0;64.0;114.0;1.0207304347826087;1.672;0.9976045977011495;0.9618620689655171;0.5344827586206896;0.7452956989247311;0.760752688172043;60.0;100.0;15.0;10.0;15.0;1.0651196074422409;1.2058031759013152;0.768599922760626;0.4253163406710739;6.0;2.0;0.06896551724137931;0.0;0.0;0.0;0.0;1.0;1;0.0;8.0
86193d82-fa95-4ddf-ac20-70c2c8bf075b;i138874732_Giro_della_Castellania;data\archive\Castellania 2026\CLA;road;250.0;64.0;4.0;1.0016;2.864;1.2355777777777777;1.110788888888889;0.5;0.926747311827957;0.9274193548387096;60.0;100.0;15.0;10.0;15.0;1.5630990415335462;0.9089456869009584;0.7465388711395101;1.6733226837060702;1.0;3.0;0.5;1.0;0.16666666666666666;0.0;0.0;0.0;0;0.0;0.0
86193d82-fa95-4ddf-ac20-70c2c8bf075b;i138874732_Giro_della_Castellania;data\archive\Castellania 2026\CLA;road;250.0;64.0;49.0;1.4616;2.44;1.3653437908496728;1.2860496732026145;1.0;0.9274193548387096;0.9341397849462365;60.0;100.0;15.0;10.0;15.0;1.2651888341543516;0.9192665571975916;0.6122970260901296;0.69202700237183;0.0;0.0;0.0;2.0;0.0196078431372549;0.0;0.0;1.0;0;0.0;0.0
